id,neighbourhood_cleansed,latitude,longitude,room_type,price,review_scores_rating
1303249498728797831,Sherman Oaks,34.15966692701317,-118.41523191086392,Entire home/apt,1688.0,5.0
1303256190766491859,Hacienda Heights,33.99748208810944,-117.96567242996096,Private room,41.0,1.0
1303260947491530169,Hacienda Heights,33.99772675721682,-117.9673046240658,Private room,62.0,4.8
1304431109426478580,West Hollywood,34.09196235184714,-118.34649785639256,Entire home/apt,217.0,4.78
1304442024943215706,Manhattan Beach,33.903300706989555,-118.4182491687863,Entire home/apt,237.0,4.8
1304442781827227399,Downtown,34.0411,-118.26128,Entire home/apt,149.0,4.88
1304445614069618914,Marina del Rey,33.98044,-118.46227,Private room,88.0,5.0
1304457927819160557,Santa Monica,34.01761959792561,-118.49063583287293,Entire home/apt,141.0,4.13
1304496059402915411,Hacienda Heights,33.996720281711184,-117.96708906352973,Private room,38.0,1.0
1304503772175890310,Artesia,33.86348711127517,-118.07616605322174,Private room,62.0,5.0
1303266965152060565,Valinda,34.04478,-117.923,Entire home/apt,124.0,5.0
1303282175800048355,La Canada Flintridge,34.20233,-118.20129,Entire home/apt,225.0,5.0
1303286811123173503,East Los Angeles,34.052250364412096,-118.18894783189812,Entire home/apt,60.0,5.0
1303358400065834890,Long Beach,33.82038064303405,-118.10882906399344,Entire home/apt,234.0,5.0
1303360334848409180,Temple City,34.09239255067733,-118.0702404426752,Entire home/apt,192.0,4.9
1303554926111471459,Palms,34.02009,-118.402,Entire home/apt,110.0,4.83
1302257762009340417,Central-Alameda,34.01615212281686,-118.24712595512813,Shared room,22.0,5.0
1304548863557871772,Beverly Hills,34.09574,-118.39815,Entire home/apt,976.0,1.0
1304573184975450689,Adams-Normandie,34.0314987,-118.3012193,Private room,37.0,5.0
1304573812699313436,View Park-Windsor Hills,34.001193624561864,-118.33689480389695,Entire home/apt,467.0,5.0
1304579839058036319,Echo Park,34.07433373200597,-118.26493795900394,Entire home/apt,176.0,5.0
1302298867811558610,West Covina,34.08387410188662,-117.91211273521184,Entire home/apt,86.0,5.0
1302318349202183308,Encino,34.17811,-118.51422,Entire home/apt,464.0,5.0
1304593666286247643,West Hollywood,34.09031979993471,-118.35183201063867,Entire home/apt,147.0,5.0
1304594931163374660,Carson,33.82740710851726,-118.26326344192884,Entire home/apt,175.0,4.43
1304595182396332827,Rowland Heights,33.994153786090216,-117.89612283400744,Private room,38.0,4.29
1304612209330245068,Adams-Normandie,34.0314987,-118.3012193,Private room,38.0,1.0
1304613528075209593,Marina del Rey,33.983809260283586,-118.4571927411359,Entire home/apt,159.0,4.75
1303673965819508552,West Hollywood,34.09101812222337,-118.35218665562464,Entire home/apt,153.0,5.0
1303687686273798746,Hollywood,34.09488,-118.34601,Entire home/apt,191.0,5.0
1303690649981513664,Alhambra,34.09598,-118.13017,Entire home/apt,428.0,5.0
1303702006053309602,Granada Hills,34.29657,-118.50599,Entire home/apt,314.0,5.0
1303712736980192848,West Hollywood,34.08877028566529,-118.37108491702374,Entire home/apt,250.0,5.0
1304616613529747770,Azusa,34.13564622775612,-117.90772028468815,Entire home/apt,165.0,3.0
1304646823286466267,West Hollywood,34.09274,-118.37781,Entire home/apt,2181.0,4.0
1304656868954354922,Hollywood,34.0996824,-118.3317061,Entire home/apt,462.0,5.0
1304689423755570216,Vernon,34.01172,-118.23746,Entire home/apt,371.0,4.87
1304693564470189419,Beverly Hills,34.06211,-118.37679,Entire home/apt,144.0,5.0
1303772029644875473,Torrance,33.83491,-118.33297,Entire home/apt,266.0,5.0
1303776075371285866,Silver Lake,34.09406877360052,-118.278249827328,Entire home/apt,414.0,5.0
1303882846329458868,Glendale,34.14915921133515,-118.25669286873227,Entire home/apt,173.0,5.0
1303898086876125134,Santa Monica,34.03199,-118.48019,Entire home/apt,454.0,5.0
1302530172753262529,Van Nuys,34.19428069162884,-118.4831071145663,Entire home/apt,128.0,5.0
1302639743195612095,Monrovia,34.13164177302884,-118.00757081094233,Entire home/apt,149.0,5.0
1304776915538098522,Baldwin Park,34.08503,-117.95699,Entire home/apt,92.0,4.45
1304866266784373796,Burbank,34.15343816477957,-118.3367060829913,Entire home/apt,178.0,5.0
1304920536034816552,Beverly Hills,34.06736550461943,-118.3762982268828,Entire home/apt,245.0,5.0
1305150886406970465,Woodland Hills,34.183375547828305,-118.61964566378012,Entire home/apt,150.0,5.0
1305182389393487546,Hollywood,34.10256,-118.33755,Entire home/apt,269.0,4.6
1305206682328042496,Whittier,33.95169693021058,-117.99108703149896,Entire home/apt,115.0,4.95
1302679360326489259,Inglewood,33.95895,-118.36414,Entire home/apt,262.0,5.0
1303932052461189972,Marina del Rey,33.98144,-118.45491,Entire home/apt,133.0,5.0
1303938153353138360,Rosemead,34.07588865279872,-118.08552589402012,Entire home/apt,108.0,5.0
1303938530127961571,East Los Angeles,34.05909991787162,-118.17992543375748,Entire home/apt,109.0,5.0
1306864513569894521,East Los Angeles,34.05916581159041,-118.18727315831282,Entire home/apt,180.0,4.0
1306882919598630564,West Adams,34.02835,-118.35995,Entire home/apt,130.0,5.0
1306954365417344738,Westmont,33.94378,-118.31483,Entire home/apt,124.0,5.0
1305284028663335157,Alhambra,34.09020436721968,-118.13482751919416,Entire home/apt,128.0,5.0
1305317112638705303,Beverly Hills,34.0673,-118.38668,Entire home/apt,563.0,2.5
1305343469417850697,El Segundo,33.90292,-118.41804,Entire home/apt,357.0,5.0
1302967204018178842,Santa Monica,34.009,-118.49395,Entire home/apt,165.0,5.0
1305392432183358108,Santa Clarita,34.4198912,-118.5643633,Entire home/apt,147.0,5.0
1305414175755741541,Lennox,33.94229,-118.35487,Private room,25.0,5.0
1305426724859897938,Inglewood,33.94417,-118.35473,Private room,29.0,5.0
1307214234519939373,Bellflower,33.88443418385268,-118.12734432038935,Entire home/apt,120.0,4.0
1307225621425264104,Mayflower Village,34.11547,-118.01315,Entire home/apt,116.0,5.0
1307376949795835501,Marina del Rey,33.97230174168019,-118.4561268168652,Entire home/apt,350.0,5.0
1302989689524390461,Monterey Park,34.06293511674178,-118.11805114963988,Entire home/apt,144.0,4.4
1307435314274088301,South Pasadena,34.11313,-118.15619,Entire home/apt,266.0,4.75
1307465112175812360,Culver City,33.9929,-118.44385,Entire home/apt,239.0,5.0
1307475494347440110,Santa Monica,34.01382,-118.49577,Entire home/apt,184.0,5.0
1307476528964230490,Silver Lake,34.0944783,-118.2757938,Entire home/apt,555.0,5.0
1303062964202023096,Beverly Hills,34.064818383158844,-118.37657050628717,Entire home/apt,176.0,5.0
1305817841109768398,Hancock Park,34.06967082474069,-118.34034287224593,Entire home/apt,107.0,4.0
1305826080588168667,Koreatown,34.0645046,-118.296297,Entire home/apt,234.0,5.0
1305834249502280040,Long Beach,33.78851,-118.15762,Private room,161.0,4.5
1305879220961561936,East Hollywood,34.09973,-118.3018,Entire home/apt,279.0,5.0
1308330135124668976,Echo Park,34.083633417472896,-118.2513928876748,Private room,33.0,5.0
1308332890801746499,Mid-Wilshire,34.0516244499398,-118.32539166702706,Private room,115.0,5.0
1307604025633253664,Beverly Grove,34.06718277018851,-118.3614316439688,Entire home/apt,90.0,5.0
1307615753679279463,Long Beach,33.819149252309614,-118.11099517301707,Entire home/apt,260.0,5.0
1307667404286537912,Hyde Park,33.9965851,-118.3297231,Entire home/apt,188.0,4.87
1307673934898609315,Rowland Heights,33.977423868608255,-117.87243150991858,Private room,58.0,4.8
1307685699181518177,Rowland Heights,33.97761859504003,-117.90210196466045,Private room,71.0,5.0
1307790999236650704,Vernon,34.012659306606764,-118.22869696053796,Entire home/apt,198.0,5.0
1307931460995318412,Marina del Rey,33.9825903,-118.4565586,Entire home/apt,413.0,3.5
1308402579746672052,Santa Clarita,34.45073,-118.53924,Entire home/apt,250.0,4.0
1305944153447576732,Alhambra,34.06881,-118.1478,Private room,63.0,4.75
1305955434403994775,Alhambra,34.06738,-118.1466,Private room,66.0,5.0
1305962679698961117,Alhambra,34.06871,-118.14742,Private room,53.0,5.0
1305964244411842555,Alhambra,34.06751,-118.14676,Private room,53.0,5.0
1305981621809160035,West Hollywood,34.088642126759524,-118.36114381170786,Entire home/apt,119.0,4.75
1305990631840493760,Hollywood Hills,34.1241153,-118.3392776,Entire home/apt,532.0,4.89
1306010210467708743,Beverly Hills,34.06319,-118.37491,Entire home/apt,133.0,5.0
1306033358390106050,Temple City,34.09019,-118.05981,Entire home/apt,86.0,4.0
1308408529925126863,Unincorporated Santa Monica Mountains,34.12376239375689,-118.7894475473032,Entire home/apt,949.0,5.0
1308411148629157727,Palmdale,34.576206331668985,-118.099829338645,Private room,34.0,5.0
1308430747892764556,Carson,33.82973082355915,-118.28548316024148,Entire home/apt,89.0,1.0
1308490889500155100,Pasadena,34.146464842864795,-118.10512674588274,Entire home/apt,208.0,4.33
1306035384553909044,Beverly Hills,34.06375548735357,-118.37283359060838,Entire home/apt,134.0,4.88
1306055665182359201,Mid-City,34.03869676935844,-118.34790928422218,Entire home/apt,513.0,5.0
1306124157857532379,Burbank,34.17395736737473,-118.33393242439584,Entire home/apt,302.0,5.0
1306129187599511700,Alhambra,34.07778,-118.15858,Private room,68.0,3.67
1308048330462594706,La Crescenta-Montrose,34.227692,-118.2412752,Entire home/apt,147.0,5.0
1308071133209253007,Venice,33.99227593838218,-118.45595248237191,Entire home/apt,364.0,4.75
1308079423570127268,Santa Monica,34.01391,-118.49523,Entire home/apt,131.0,4.5
1308082090832661729,Long Beach,33.7491304,-118.1242916,Entire home/apt,134.0,3.5
1308083424739512123,Vernon,34.01466,-118.23002,Entire home/apt,375.0,5.0
1306169896553966608,Santa Monica,34.01216,-118.49683,Entire home/apt,149.0,4.09
1306175157044094242,Santa Monica,34.002451751982846,-118.48708111792804,Entire home/apt,432.0,5.0
1306220790891331589,Compton,33.88346,-118.22414,Entire home/apt,161.0,4.6
1306243307091152284,Vernon,34.014371689063886,-118.2293542500324,Entire home/apt,216.0,5.0
1306378792176300798,Beverly Hills,34.06513205885397,-118.37631311237124,Entire home/apt,272.0,5.0
1306507098703728506,Mid-City,34.03277,-118.37887,Entire home/apt,217.0,4.93
1308707863272294527,Calabasas,34.152112146710124,-118.6422128465576,Entire home/apt,175.0,5.0
1308099122241447744,Downey,33.95258,-118.12752,Entire home/apt,188.0,4.5
1308105108550023023,Burbank,34.19081,-118.31819,Entire home/apt,133.0,5.0
1308109108851957148,Downtown,34.05225563554312,-118.2504966704839,Entire home/apt,126.0,5.0
1308155546471572027,Redondo Beach,33.8338893,-118.3848926,Entire home/apt,192.0,5.0
1308158091540403504,West Covina,34.071655515802526,-117.900430432865,Private room,80.0,4.0
1308190689488039142,Lancaster,34.684210332354155,-118.19910038262606,Private room,44.0,4.33
1308728542753570887,Hacienda Heights,33.98179,-117.96078,Entire home/apt,226.0,4.0
1306627004640223838,Westlake,34.06797804067065,-118.27865988717194,Entire home/apt,260.0,5.0
1306705911251431834,Hollywood Hills,34.106790238044915,-118.33851325596244,Entire home/apt,125.0,3.5
1306764504477979648,Alhambra,34.07448029217259,-118.12222002949072,Private room,48.0,4.58
1306780003436624386,Manhattan Beach,33.88005,-118.39323,Entire home/apt,140.0,5.0
1308795080478209170,Manhattan Beach,33.897153913131675,-118.41578023582854,Entire home/apt,277.0,5.0
1308235103994178765,Burbank,34.2015436,-118.334086,Entire home/apt,143.0,5.0
1308253538198177857,Tarzana,34.18061,-118.56011,Entire home/apt,110.0,5.0
1309549723959968213,Sylmar,34.30013,-118.41554,Private room,61.0,4.67
1309558725785609041,West Covina,34.015355,-117.8956236,Entire home/apt,187.0,5.0
1309590880469010391,Westlake,34.0555743,-118.2844666,Entire home/apt,209.0,5.0
1308805618896187461,Manhattan Beach,33.89535,-118.41571,Entire home/apt,130.0,5.0
1310551085957811218,East Los Angeles,34.0286879,-118.1730148,Private room,47.0,2.0
1308817492521515416,Porter Ranch,34.2866233061735,-118.5442634874384,Entire home/apt,278.0,5.0
1308823638836175614,South Pasadena,34.0992559,-118.1518051,Entire home/apt,253.0,4.5
1309591897254381504,Mayflower Village,34.11018,-118.01427,Entire home/apt,118.0,4.77
1309598452659943260,West Covina,34.07475,-117.95099,Entire home/apt,281.0,4.8
1309615950091057562,Burbank,34.1965126,-118.3376662,Entire home/apt,160.0,5.0
1309626799638614053,South El Monte,34.05816,-118.03939,Entire home/apt,64.0,5.0
1309659257598893930,Santa Monica,34.00963,-118.48629,Entire home/apt,160.0,4.67
1309687542476129875,Manhattan Beach,33.89533,-118.4154,Entire home/apt,129.0,4.43
1308824592555476776,Hollywood Hills,34.1202683,-118.3511161,Entire home/apt,713.0,4.75
1308830549156773180,Granada Hills,34.2728789,-118.5100687,Entire home/apt,265.0,5.0
1308923260333064001,Beverly Hills,34.06632265996302,-118.394929896435,Entire home/apt,238.0,5.0
1308924305355601076,Vernon,34.00935167282983,-118.2383105856552,Entire home/apt,243.0,5.0
1309710518459285173,Burbank,34.20244,-118.33354,Entire home/apt,138.0,4.75
1309715462182978351,Marina del Rey,33.98243,-118.45848,Entire home/apt,107.0,3.67
1309718463165823026,Beverly Hills,34.06995847426627,-118.40631669272652,Private room,66.0,4.5
1309721539988980158,Beverly Hills,34.06944935153021,-118.40828729115448,Private room,87.0,4.78
1309726236578933761,Hacienda Heights,34.0041995763171,-117.97001670446832,Private room,53.0,4.57
1309736551188422319,Marina del Rey,33.97861560952566,-118.46112445363592,Entire home/apt,599.0,5.0
1309825894825559295,Vernon,34.01235639022706,-118.22904627476288,Entire home/apt,198.0,4.5
1309879993890312945,Pasadena,34.17772647834227,-118.1391726026418,Entire home/apt,114.0,5.0
1308938594896513183,View Park-Windsor Hills,34.00176537910976,-118.35073258613568,Entire home/apt,425.0,4.83
1308945652406215434,Downtown,34.0415551,-118.257114,Entire home/apt,172.0,5.0
1310842348651028008,Del Rey,33.98329991927562,-118.44030872706968,Entire home/apt,139.0,5.0
1310889867315663067,Inglewood,33.9514507,-118.367072,Entire home/apt,168.0,5.0
1310900714926883319,Unincorporated Santa Monica Mountains,34.085745614831254,-118.80668295390392,Entire home/apt,819.0,5.0
1310906656379423132,Whittier,33.93308112057612,-117.99692145779706,Entire home/apt,167.0,5.0
1310927703223941928,West Hollywood,34.0933,-118.34531,Private room,53.0,1.0
1310963867198091124,Santa Monica,34.02121392174616,-118.504179204191,Entire home/apt,153.0,5.0
1309019935873206124,Sylmar,34.30013,-118.41554,Private room,61.0,5.0
1309111961973867919,Alhambra,34.08241682911513,-118.15894072975964,Entire home/apt,160.0,5.0
1310103095431036338,Pasadena,34.17433,-118.08341,Entire home/apt,1000.0,5.0
1310160345768948059,East Los Angeles,34.0593,-118.18788,Entire home/apt,193.0,4.5
1310171552423831890,East Los Angeles,34.05991226749307,-118.18431851332116,Entire home/apt,180.0,5.0
1310199372688127997,Mid-Wilshire,34.06916,-118.35223,Entire home/apt,179.0,5.0
1309149765769973274,Carson,33.82950254296913,-118.2850168805022,Entire home/apt,89.0,5.0
1309153847829231386,Carson,33.82918388974122,-118.2848565168885,Entire home/apt,80.0,5.0
1309166247647420368,Mount Washington,34.10952017020404,-118.20959628615503,Entire home/apt,279.0,5.0
1310977597951304826,Westlake,34.06099,-118.27193,Entire home/apt,65.0,3.25
1311012070331886900,Beverly Hills,34.06364,-118.37214,Entire home/apt,109.0,4.0
1311018752948728891,Alondra Park,33.89295,-118.32867,Entire home/apt,163.0,5.0
1311102523303599473,Claremont,34.1185846,-117.7112867,Entire home/apt,186.0,4.0
1311120191478398291,Marina del Rey,33.98012,-118.46151,Entire home/apt,174.0,5.0
1310247298279067745,Monterey Park,34.05929192228972,-118.14246916437844,Entire home/apt,65.0,5.0
1310251224720001382,San Gabriel,34.0764729935877,-118.10613434761764,Private room,74.0,5.0
1310254554341187448,Hollywood,34.104450431727926,-118.335382379769,Entire home/apt,251.0,4.0
1310280850091617920,Long Beach,33.7668641,-118.1630195,Entire home/apt,193.0,5.0
1310281528798656785,Hacienda Heights,34.00412832728832,-117.97046008698445,Private room,45.0,3.67
1310288674831967016,Calabasas,34.129119539659506,-118.7160404979742,Private room,86.0,5.0
1310292783389438106,Hacienda Heights,34.00622,-117.97106,Private room,50.0,5.0
1311128480932608443,Lennox,33.93627,-118.35404,Shared room,50.0,5.0
1311132066466852258,North Hollywood,34.17391250084138,-118.36820957297252,Entire home/apt,252.0,5.0
1311133001983790472,Lennox,33.93627,-118.35404,Shared room,50.0,5.0
1311135039666034204,Lennox,33.93679,-118.35491,Shared room,52.0,4.0
1311137339469792407,Lennox,33.93627,-118.35404,Shared room,52.0,5.0
1311142307867041582,Lennox,33.93627,-118.35404,Shared room,50.0,5.0
1309437943721460932,Monterey Park,34.06871,-118.13458,Entire home/apt,252.0,3.0
1309444530693921666,Echo Park,34.0661472,-118.2537528,Hotel room,147.0,4.0
1311145334257364525,Lennox,33.93627,-118.35404,Shared room,52.0,4.91
1311209710037527247,West Hollywood,34.09373,-118.34674,Private room,54.0,5.0
1311248182317005640,Hermosa Beach,33.87512,-118.40627,Entire home/apt,207.0,4.5
1311249934986245406,Mid-Wilshire,34.06929,-118.35072,Entire home/apt,174.0,5.0
1311288029156116881,Exposition Park,34.02424,-118.30639,Private room,41.0,5.0
1310300737656217306,Glendora,34.13793,-117.8393,Entire home/apt,198.0,4.8
1310368459158265001,Vernon,34.01331,-118.23845,Entire home/apt,181.0,4.5
1310387321884870004,East Los Angeles,34.02869,-118.17302,Private room,42.0,3.0
1310393276914001829,East Los Angeles,34.0286899,-118.1739835,Private room,103.0,2.33
1310393286244351341,Beverly Grove,34.0836977274176,-118.376191791736,Entire home/apt,290.0,5.0
1310419732598915611,Alhambra,34.09232376184725,-118.1214076703871,Entire home/apt,129.0,5.0
1310458588487323820,Mayflower Village,34.109820747632604,-118.0139659836878,Entire home/apt,66.0,5.0
1310479855607088213,West Covina,34.05507,-117.90574,Entire home/apt,259.0,5.0
1310491401753481673,Mayflower Village,34.10932,-118.01378,Entire home/apt,233.0,5.0
1309470200870350019,Hyde Park,33.98806,-118.34204,Entire home/apt,126.0,5.0
1311662013383239854,Koreatown,34.065742407155305,-118.29969990047036,Entire home/apt,166.0,5.0
1311703974823204511,Westmont,33.93460778795091,-118.31246212695804,Entire home/apt,128.0,5.0
1311710632519776326,Beverly Hills,34.07184,-118.39448,Entire home/apt,270.0,5.0
1310525945839652232,East Los Angeles,34.0286879,-118.1730148,Private room,42.0,3.0
1310545480960538648,East Los Angeles,34.0286879,-118.1730148,Private room,42.0,4.0
1309513456988745540,Hollywood,34.09814467000566,-118.33543403465887,Entire home/apt,179.0,5.0
1311826864833951500,Echo Park,34.08488,-118.25972,Entire home/apt,198.0,5.0
1311935983900443535,Calabasas,34.130501930311326,-118.64257562077196,Entire home/apt,231.0,5.0
1311765867494368396,Koreatown,34.06555689010257,-118.29972938580408,Entire home/apt,165.0,4.8
1311768223879760551,Baldwin Park,34.09754849999999,-117.9629903,Entire home/apt,112.0,4.92
1311775486476345808,San Gabriel,34.09284519068522,-118.10277527034812,Entire home/apt,241.0,4.5
1312834069692842926,East Los Angeles,34.020429349129564,-118.14284287005292,Entire home/apt,112.0,5.0
1312991290473192656,Leimert Park,34.0074830127156,-118.3352489752096,Entire home/apt,189.0,2.0
1313049974671549131,East Los Angeles,34.0285132,-118.1738834,Entire home/apt,89.0,4.0
1313913259505335555,Alhambra,34.07751757779654,-118.11394827385446,Entire home/apt,149.0,4.82
1311986265356004356,Koreatown,34.07621404690769,-118.30687109632368,Entire home/apt,169.0,5.0
1313943093814901982,Rowland Heights,33.98680236146207,-117.89220007752346,Entire home/apt,372.0,5.0
1313972242875592925,Alhambra,34.07642572573375,-118.1138734382513,Entire home/apt,97.0,5.0
1313073793557361259,East Los Angeles,34.0285132,-118.1738834,Entire home/apt,89.0,2.0
1313079547004716758,Torrance,33.84198,-118.35336,Private room,67.0,4.63
1313167355410177385,East Los Angeles,34.0285132,-118.1738834,Entire home/apt,102.0,5.0
1313975659682275728,Hollywood Hills West,34.09761626108775,-118.36444151733566,Entire home/apt,129.0,3.0
1314034517325606874,Whittier,33.9722222585547,-118.03056310862304,Entire home/apt,122.0,4.8
1312078501576724974,Rowland Heights,33.97542446321311,-117.87381198125254,Private room,55.0,3.0
1312330521397646055,West Hollywood,34.09129,-118.3452,Entire home/apt,227.0,5.0
1313218026716109836,Long Beach,33.81417505575338,-118.12192955885288,Entire home/apt,204.0,3.5
1313218404365921404,Vermont Vista,33.93477034586089,-118.287672317074,Entire home/apt,150.0,5.0
1313229775286671213,West Covina,34.00805143485315,-117.87788219350632,Entire home/apt,98.0,5.0
1314041446258762628,Beverly Hills,34.077558070971826,-118.40731622294788,Entire home/apt,1043.0,5.0
1314051541696351642,West Carson,33.799437917550186,-118.2966606655994,Entire home/apt,118.0,5.0
1314054082023275394,Temple City,34.0879315,-118.0593693,Entire home/apt,107.0,4.57
1313240479976463613,Alhambra,34.08978,-118.13529,Entire home/apt,83.0,5.0
1313258808158436864,Alhambra,34.0713,-118.11984,Entire home/apt,155.0,5.0
1313269576481290346,Alhambra,34.08995023780667,-118.13426859869487,Entire home/apt,96.0,4.86
1313288209611207965,Beverly Grove,34.06943027030954,-118.37065830910517,Entire home/apt,1357.0,4.0
1313290057089395049,Alhambra,34.09047746600653,-118.13531759676492,Entire home/apt,77.0,4.83
1312376822582445622,Alhambra,34.088346672303466,-118.13355649185452,Private room,80.0,5.0
1312399813012529063,West Hollywood,34.092186128757824,-118.34648948125349,Entire home/apt,164.0,5.0
1312464796611050915,East Los Angeles,34.02869,-118.17298,Private room,42.0,1.0
1312464843222707689,East Los Angeles,34.02869,-118.17298,Private room,42.0,3.67
1312464913128846299,East Los Angeles,34.0286874,-118.1729825,Private room,54.0,5.0
1314076342430906568,Alhambra,34.07557,-118.11253,Entire home/apt,102.0,4.93
1312465254214122767,East Los Angeles,34.0286874,-118.1729825,Private room,54.0,1.0
1312485770753064040,Hollywood Hills West,34.099067,-118.3777139,Entire home/apt,1089.0,5.0
1312491618176949281,Monrovia,34.13291,-118.00908,Entire home/apt,144.0,5.0
1312524369840141656,Koreatown,34.06332,-118.30475,Private room,58.0,2.0
1312583341359426466,Hermosa Beach,33.85388,-118.39884,Entire home/apt,238.0,4.67
1312606443212801760,Hollywood,34.09451260700179,-118.34438379975138,Entire home/apt,164.0,4.78
1314101647396049815,Burbank,34.1751519,-118.3187164,Entire home/apt,138.0,5.0
1313292531216314062,Westlake,34.07108,-118.27662,Entire home/apt,372.0,5.0
1313307806074804155,Pomona,34.06928976839004,-117.78135952920763,Entire home/apt,156.0,4.67
1313325462655342692,Alhambra,34.08367044463235,-118.12046341918372,Entire home/apt,178.0,5.0
1313395678696608375,Beverly Hills,34.07556,-118.39369,Entire home/apt,159.0,3.0
1314125485876295993,East Los Angeles,34.0286879,-118.1730148,Private room,77.0,4.0
1314127140602386324,Silver Lake,34.1038838,-118.2533161,Entire home/apt,148.0,5.0
1314143702634037474,Westlake,34.06608994256597,-118.26701622219548,Entire home/apt,99.0,4.67
1314151272055461785,Hollywood,34.10372364379149,-118.33838836043492,Entire home/apt,131.0,5.0
1312733395310967840,Westlake,34.07182301116937,-118.27674399485753,Entire home/apt,326.0,5.0
1314588083174025515,Glendale,34.146317,-118.243073,Entire home/apt,185.0,5.0
1314606201082814683,Glendale,34.14310215841418,-118.2660507034184,Entire home/apt,260.0,5.0
1314608031393090175,Palmdale,34.582557444573474,-118.07204506550045,Private room,43.0,5.0
1313430731792194858,Florence-Firestone,33.97338,-118.24742,Entire home/apt,88.0,5.0
1313445885615171964,Beverly Crest,34.11258657232682,-118.43484119721944,Entire home/apt,744.0,4.83
1313458203769578814,San Gabriel,34.08006,-118.10254,Entire home/apt,174.0,4.33
1313478499477007493,Mayflower Village,34.1196839,-118.0030104,Entire home/apt,205.0,5.0
1313513016884180543,Beverly Crest,34.11141131405914,-118.43856521227222,Entire home/apt,511.0,5.0
1314179352594442383,Monterey Park,34.06747,-118.11447,Entire home/apt,378.0,5.0
1314202281615189031,Huntington Park,33.98768,-118.23802,Entire home/apt,81.0,4.75
1314212716453638055,Santa Clarita,34.424397813346125,-118.5700225917487,Entire home/apt,160.0,5.0
1314636887081829856,Alhambra,34.06507,-118.15423,Entire home/apt,145.0,4.0
1314662346357732880,Alhambra,34.066497558034555,-118.15388307699098,Entire home/apt,129.0,3.0
1314689781945845591,Universal City,34.139862381942656,-118.35167835431888,Entire home/apt,376.0,5.0
1314703980042264739,Pomona,34.04606949423331,-117.76782355650728,Entire home/apt,139.0,4.5
1314718114795335725,Universal City,34.13887,-118.35399,Entire home/apt,360.0,5.0
1314218093723958343,Monterey Park,34.06628822228689,-118.1154631656681,Entire home/apt,239.0,5.0
1314225126827946245,Glendale,34.127201082214924,-118.26049777838884,Entire home/apt,237.0,5.0
1314249360981256441,Calabasas,34.15523661810116,-118.65099815405031,Entire home/apt,222.0,5.0
1313845743621205581,Downey,33.9179352,-118.1213039,Entire home/apt,139.0,5.0
1314365543034162610,East Los Angeles,34.0286879,-118.1730148,Private room,96.0,3.5
1314381634571173536,East Los Angeles,34.0286879,-118.1730148,Private room,76.0,2.0
1314753363326169135,West Hollywood,34.0909109,-118.3446652,Entire home/apt,186.0,5.0
1314755659385093533,Vincent,34.09386390453417,-117.92432600821728,Entire home/apt,59.0,5.0
1314781737791845261,Long Beach,33.774625479198434,-118.1927170149516,Entire home/apt,225.0,4.63
1314811281062296434,Alhambra,34.06671,-118.15317,Private room,53.0,5.0
1314824374920978550,Westlake,34.07256,-118.2769,Entire home/apt,140.0,4.0
1314841817970755209,Hollywood,34.09232,-118.33454,Entire home/apt,210.0,1.0
1314844955343457244,Hawthorne,33.932721503394774,-118.35593364230746,Private room,68.0,5.0
1314845355872421389,West Hollywood,34.09011,-118.34654,Entire home/apt,107.0,5.0
1314462478099800726,East Los Angeles,34.0286879,-118.1730148,Entire home/apt,134.0,4.33
1313874463905860430,Downey,33.9179352,-118.1213039,Entire home/apt,85.0,5.0
1315756267244749144,Culver City,34.03258,-118.37162,Entire home/apt,184.0,5.0
1315779522917852117,Beverly Hills,34.06577,-118.37451,Entire home/apt,147.0,5.0
1314857516663973347,Hollywood,34.09449,-118.33329,Entire home/apt,554.0,4.4
1314858360315409578,Hawthorne,33.93239,-118.35474,Private room,62.0,5.0
1314863828624825527,Hawthorne,33.93269,-118.35486,Private room,63.0,5.0
1314909087829782202,Palmdale,34.58329880706731,-118.07328946121378,Private room,42.0,4.75
1314947734871985718,Culver City,33.97944309376765,-118.38669495235318,Entire home/apt,103.0,4.5
1315050457365059821,Hollywood Hills,34.13730524125662,-118.34306879561184,Entire home/apt,275.0,4.5
1315846653282622871,East Los Angeles,34.0286879,-118.1730148,Entire home/apt,100.0,5.0
1315846995442764846,East Los Angeles,34.0286879,-118.1730148,Entire home/apt,100.0,2.0
1315847153674293491,East Los Angeles,34.0286879,-118.1730148,Entire home/apt,89.0,2.0
1315872100058896890,East Los Angeles,34.0286879,-118.1730148,Private room,42.0,3.0
1315894204594213029,East Los Angeles,34.0286879,-118.1730148,Private room,42.0,3.0
1314517010266613630,East Los Angeles,34.0286879,-118.1730148,Private room,54.0,4.5
1315141740713104387,Marina del Rey,33.97970073443412,-118.43937567031467,Entire home/apt,161.0,5.0
1315227917927199481,Whittier,33.96015310035201,-118.05106413589428,Private room,52.0,5.0
1315279100057450216,Woodland Hills,34.14343406712334,-118.59912078235013,Entire home/apt,320.0,5.0
1315281333062089837,East Los Angeles,34.03176,-118.16768,Private room,31.0,5.0
1315321393556246478,Venice,33.99674,-118.46496,Entire home/apt,273.0,5.0
1315340930266059863,Santa Monica,34.0097038538079,-118.49264124475768,Entire home/apt,213.0,5.0
1315915029815246853,East Los Angeles,34.02869,-118.17302,Private room,42.0,5.0
